RaceDate,RaceTime,CourseName,RaceTitle,HorseName,B2LScore,RankBest,IsB2LTarget,Tier,DSLR,StrideDecay,BadDiscipline,GoodSpeed,IsLeader,SpeedWords,BetModes,Signals,ScannedAt
2026-09-14,14:12,Windsor,14:12 WINDSOR,Crazee In Havana,4,1,True,Tier 1 EW,99,0.0,False,True,False,kept on,"EW,B2L,WIN",Speed(kept on),2026-09-14 12:33:55.007000
2026-09-14,14:12,Windsor,14:12 WINDSOR,Demonstrate,4,2,True,Tier 1 EW,99,0.0,False,True,False,prominent,"EW,B2L,WIN",Speed(prominent),2026-09-14 12:33:55.007000
2026-09-14,14:12,Windsor,14:12 WINDSOR,Duchess Of Immatin,4,3,True,Tier 2 B2L,99,0.0,False,True,False,prominent,"EW,B2L-Consider",Speed(prominent),2026-09-14 12:33:55.010000
2026-09-14,14:12,Windsor,14:12 WINDSOR,Major Looktwice,4,4,False,Pass,99,0.0,False,True,False,"pushed along, disputed lead, prominent",,"Speed(pushed along, disputed lead, prominent)",2026-09-14 12:33:55.010000
2026-09-14,14:12,Windsor,14:12 WINDSOR,Urumita,4,5,False,Pass,99,0.0,False,True,False,"led, chased leader",,"Speed(led, chased leader)",2026-09-14 12:33:55.010000
2026-09-14,14:12,Windsor,14:12 WINDSOR,Agent Rose,2,6,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.010000
2026-09-14,14:12,Windsor,14:12 WINDSOR,Go Go Girl,2,7,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.010000
2026-09-14,14:12,Windsor,14:12 WINDSOR,Instant Force,2,8,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.010000
2026-09-14,14:12,Windsor,14:12 WINDSOR,Red Blue Point,2,9,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.010000
2026-09-14,14:12,Windsor,14:12 WINDSOR,Time Teller,2,10,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.013000
2026-09-14,20:00,Kempton Park,20:00 KEMPTON PARK,Hibernate,4,1,True,Tier 1 EW,99,0.0,False,True,False,led,"EW,B2L,WIN",Speed(led),2026-09-14 12:33:55.013000
2026-09-14,20:00,Kempton Park,20:00 KEMPTON PARK,Hot Silk,4,2,True,Tier 1 EW,99,0.0,False,True,False,"chased leaders, chased leader","EW,B2L,WIN","Speed(chased leaders, chased leader)",2026-09-14 12:33:55.013000
2026-09-14,20:00,Kempton Park,20:00 KEMPTON PARK,Johnny Boom,4,3,True,Tier 2 B2L,99,0.0,False,True,False,kept on,"EW,B2L-Consider",Speed(kept on),2026-09-14 12:33:55.017000
2026-09-14,20:00,Kempton Park,20:00 KEMPTON PARK,Sax Avoidance,4,4,False,Pass,99,0.0,False,True,False,"pushed along, made all, stayed on",,"Speed(pushed along, made all, stayed on)",2026-09-14 12:33:55.017000
2026-09-14,20:00,Kempton Park,20:00 KEMPTON PARK,Three Socks On,4,5,False,Pass,99,0.0,False,True,False,"chased leaders, chased leader, pushed along",,"Speed(chased leaders, chased leader, pushed along)",2026-09-14 12:33:55.017000
2026-09-14,20:00,Kempton Park,20:00 KEMPTON PARK,Extraterrestrial,2,6,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.017000
2026-09-14,20:00,Kempton Park,20:00 KEMPTON PARK,Knight Of Storms,2,7,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.017000
2026-09-14,20:00,Kempton Park,20:00 KEMPTON PARK,Letmebetheboss,2,8,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.017000
2026-09-14,20:00,Kempton Park,20:00 KEMPTON PARK,Valentine Boy,0,9,False,Pass,99,0.0,True,True,False,stayed on,,"Speed(stayed on), Discipline",2026-09-14 12:33:55.020000
2026-09-14,16:00,Sedgefield,16:00 SEDGEFIELD,Aimeric,4,1,True,Tier 1 EW,99,0.0,False,True,False,"led, kept on, headway","EW,B2L,WIN","Speed(led, kept on, headway)",2026-09-14 12:33:55.020000
2026-09-14,16:00,Sedgefield,16:00 SEDGEFIELD,Bannister,4,2,True,Tier 1 EW,99,0.0,False,True,False,led,"EW,B2L,WIN",Speed(led),2026-09-14 12:33:55.020000
2026-09-14,16:00,Sedgefield,16:00 SEDGEFIELD,Bodygroove,4,3,True,Tier 2 B2L,99,0.0,False,True,False,led,"EW,B2L-Consider",Speed(led),2026-09-14 12:33:55.023000
2026-09-14,16:00,Sedgefield,16:00 SEDGEFIELD,Joto,4,4,False,Pass,99,0.0,False,True,False,"chased leaders, chased leader",,"Speed(chased leaders, chased leader)",2026-09-14 12:33:55.023000
2026-09-14,16:00,Sedgefield,16:00 SEDGEFIELD,Lone Star,4,5,False,Pass,99,0.0,False,True,False,"chased leaders, chased leader",,"Speed(chased leaders, chased leader)",2026-09-14 12:33:55.023000
2026-09-14,16:00,Sedgefield,16:00 SEDGEFIELD,Tracker Issue,4,6,False,Pass,99,0.0,False,True,False,"headway, stayed on, stayed on well",,"Speed(headway, stayed on, stayed on well)",2026-09-14 12:33:55.027000
2026-09-14,16:00,Sedgefield,16:00 SEDGEFIELD,William Yeats,4,7,False,Pass,99,0.0,False,True,False,pushed along,,Speed(pushed along),2026-09-14 12:33:55.027000
2026-09-14,16:00,Sedgefield,16:00 SEDGEFIELD,Beny Nahar Road,2,8,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.027000
2026-09-14,16:00,Sedgefield,16:00 SEDGEFIELD,Roadshow,2,9,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.030000
2026-09-14,16:00,Sedgefield,16:00 SEDGEFIELD,Yanka Blue,0,10,False,Pass,99,0.0,True,True,False,led,,"Speed(led), Discipline",2026-09-14 12:33:55.030000
2026-09-14,13:42,Windsor,13:42 WINDSOR,Crafty Blue,4,1,True,Tier 1 EW,99,0.0,False,True,False,"kept on, kept on well, headway","EW,B2L,WIN","Speed(kept on, kept on well, headway)",2026-09-14 12:33:55.030000
2026-09-14,13:42,Windsor,13:42 WINDSOR,Kiani King,4,2,True,Tier 1 EW,99,0.0,False,True,False,"led, ran on, prominent","EW,B2L,WIN","Speed(led, ran on, prominent)",2026-09-14 12:33:55.030000
2026-09-14,13:42,Windsor,13:42 WINDSOR,Knowledge,4,3,True,Tier 2 B2L,99,0.0,False,True,False,"ran on, headway","EW,B2L-Consider","Speed(ran on, headway)",2026-09-14 12:33:55.033000
2026-09-14,13:42,Windsor,13:42 WINDSOR,Mertoun,4,4,False,Pass,99,0.0,False,True,False,"kept on, chased leaders, chased leader",,"Speed(kept on, chased leaders, chased leader)",2026-09-14 12:33:55.033000
2026-09-14,13:42,Windsor,13:42 WINDSOR,Newfangled,4,5,False,Pass,99,0.0,False,True,False,pushed along,,Speed(pushed along),2026-09-14 12:33:55.033000
2026-09-14,13:42,Windsor,13:42 WINDSOR,Phantom Watch,4,6,False,Pass,99,0.0,False,True,False,pushed along,,Speed(pushed along),2026-09-14 12:33:55.033000
2026-09-14,13:42,Windsor,13:42 WINDSOR,Squiffy,4,7,False,Pass,99,0.0,False,True,False,"led, ran on, ran on well",,"Speed(led, ran on, ran on well)",2026-09-14 12:33:55.037000
2026-09-14,13:42,Windsor,13:42 WINDSOR,Kodi Fire,2,8,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.037000
2026-09-14,13:42,Windsor,13:42 WINDSOR,Ribenska,2,9,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.037000
2026-09-14,13:42,Windsor,13:42 WINDSOR,Virtue Patience,2,10,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.037000
2026-09-14,13:42,Windsor,13:42 WINDSOR,Maria Da Silva,0,11,False,Pass,99,0.0,True,True,False,prominent,,"Speed(prominent), Discipline",2026-09-14 12:33:55.037000
2026-09-14,13:42,Windsor,13:42 WINDSOR,Marsh Benham,0,12,False,Pass,99,0.0,True,True,False,headway,,"Speed(headway), Discipline",2026-09-14 12:33:55.040000
2026-09-14,13:42,Windsor,13:42 WINDSOR,Amused,-2,13,False,Pass,99,0.0,True,False,False,,,Discipline,2026-09-14 12:33:55.040000
2026-09-14,14:42,Windsor,14:42 WINDSOR,Certainty,2,1,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.040000
2026-09-14,14:42,Windsor,14:42 WINDSOR,Journalism,2,2,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.040000
2026-09-14,14:42,Windsor,14:42 WINDSOR,Regatta,2,3,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.040000
2026-09-14,14:42,Windsor,14:42 WINDSOR,Screen Actor,2,4,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.040000
2026-09-14,14:42,Windsor,14:42 WINDSOR,Song Of The Clouds,2,5,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.040000
2026-09-14,14:42,Windsor,14:42 WINDSOR,Virtue King,2,6,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.040000
2026-09-14,14:42,Windsor,14:42 WINDSOR,Wootz,2,7,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.040000
2026-09-14,14:00,Sedgefield,14:00 SEDGEFIELD,Fairlawn Skipper,4,1,True,Tier 1 EW,99,0.0,False,True,False,"led, kept on","EW,B2L,WIN","Speed(led, kept on)",2026-09-14 12:33:55.040000
2026-09-14,14:00,Sedgefield,14:00 SEDGEFIELD,Paddy De Pole,4,2,True,Tier 1 EW,99,0.0,False,True,False,"headway, chased leader, prominent","EW,B2L,WIN","Speed(headway, chased leader, prominent)",2026-09-14 12:33:55.043000
2026-09-14,14:00,Sedgefield,14:00 SEDGEFIELD,Parikarma,4,3,True,Tier 2 B2L,99,0.0,False,True,False,"pushed along, rallied","EW,B2L-Consider","Speed(pushed along, rallied)",2026-09-14 12:33:55.043000
2026-09-14,14:30,Sedgefield,14:30 SEDGEFIELD,Helmsley,4,1,True,Tier 1 EW,99,0.0,False,True,False,"pushed along, stayed on, stayed on well","EW,B2L,WIN","Speed(pushed along, stayed on, stayed on well)",2026-09-14 12:33:55.043000
2026-09-14,14:30,Sedgefield,14:30 SEDGEFIELD,Tralee Girl,4,2,True,Tier 1 EW,99,0.0,False,True,False,"kept on, pushed along","EW,B2L,WIN","Speed(kept on, pushed along)",2026-09-14 12:33:55.047000
2026-09-14,14:30,Sedgefield,14:30 SEDGEFIELD,You Be Lucky Jean,4,3,True,Tier 2 B2L,99,0.0,False,True,False,"ran on, ran on strongly, headway","EW,B2L-Consider","Speed(ran on, ran on strongly, headway)",2026-09-14 12:33:55.047000
2026-09-14,14:30,Sedgefield,14:30 SEDGEFIELD,Blue Topaz,2,4,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.047000
2026-09-14,14:30,Sedgefield,14:30 SEDGEFIELD,Mia Sunshine,2,5,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.050000
2026-09-14,14:30,Sedgefield,14:30 SEDGEFIELD,Mighty Dink,2,6,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.050000
2026-09-14,14:30,Sedgefield,14:30 SEDGEFIELD,Sweet Cicely,2,7,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.050000
2026-09-14,15:00,Sedgefield,15:00 SEDGEFIELD,Aill Dubh,4,1,True,Tier 1 EW,99,0.0,False,True,False,"chased leaders, chased leader, pushed along","EW,B2L,WIN","Speed(chased leaders, chased leader, pushed along)",2026-09-14 12:33:55.050000
2026-09-14,15:00,Sedgefield,15:00 SEDGEFIELD,Jeteye,4,2,True,Tier 1 EW,99,0.0,False,True,False,"chased leaders, chased leader, stayed on","EW,B2L,WIN","Speed(chased leaders, chased leader, stayed on)",2026-09-14 12:33:55.053000
2026-09-14,15:00,Sedgefield,15:00 SEDGEFIELD,Bahtiyar,2,3,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.053000
2026-09-14,15:00,Sedgefield,15:00 SEDGEFIELD,Croagh Patrick,2,4,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.053000
2026-09-14,15:00,Sedgefield,15:00 SEDGEFIELD,Uncle Al,2,5,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.057000
2026-09-14,19:00,Kempton Park,19:00 KEMPTON PARK,Guadalevin,4,1,True,Tier 1 EW,99,0.0,False,True,False,prominent,"EW,B2L,WIN",Speed(prominent),2026-09-14 12:33:55.057000
2026-09-14,19:00,Kempton Park,19:00 KEMPTON PARK,Bling,2,2,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.057000
2026-09-14,19:00,Kempton Park,19:00 KEMPTON PARK,Blowing Up A Storm,2,3,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.057000
2026-09-14,19:00,Kempton Park,19:00 KEMPTON PARK,Grey Tamam,2,4,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.057000
2026-09-14,19:00,Kempton Park,19:00 KEMPTON PARK,Lady Jemima,2,5,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.057000
2026-09-14,19:00,Kempton Park,19:00 KEMPTON PARK,Nonrem,2,6,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.057000
2026-09-14,19:00,Kempton Park,19:00 KEMPTON PARK,Photo Op,2,7,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.057000
2026-09-14,19:00,Kempton Park,19:00 KEMPTON PARK,Pure Majesty,2,8,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55.057000
2026-09-14,19:00,Kempton Park,19:00 KEMPTON PARK,Mistral Madness,0,9,False,Pass,99,0.0,True,True,False,stayed on,,"Speed(stayed on), Discipline",2026-09-14 12:33:55.060000
2026-09-14,17:21,Thirsk,17:21 THIRSK,Avatar Jet,4,1,True,Tier 1 EW,99,0.0,False,True,False,stayed on,"EW,B2L,WIN",Speed(stayed on),2026-09-14 12:33:55.060000
2026-09-14,17:21,Thirsk,17:21 THIRSK,Bay Breeze,4,2,True,Tier 1 EW,99,0.0,False,True,False,"led, kept on","EW,B2L,WIN","Speed(led, kept on)",2026-09-14 12:33:55.060000
2026-09-14,17:21,Thirsk,17:21 THIRSK,Evocative Spark,4,3,True,Tier 2 B2L,99,0.0,False,True,False,kept on,"EW,B2L-Consider",Speed(kept on),2026-09-14 12:33:55.063000
2026-09-14,17:21,Thirsk,17:21 THIRSK,Folkene,4,4,False,Pass,99,0.0,False,True,False,"chased leaders, chased leader",,"Speed(chased leaders, chased leader)",2026-09-14 12:33:55.063000
2026-09-14,17:21,Thirsk,17:21 THIRSK,Forest Caper,4,5,False,Pass,99,0.0,False,True,False,headway,,Speed(headway),2026-09-14 12:33:55.063000
2026-09-14,17:21,Thirsk,17:21 THIRSK,Novak,4,6,False,Pass,99,0.0,False,True,False,"led, ran on, ran on strongly",,"Speed(led, ran on, ran on strongly)",2026-09-14 12:33:55.063000
2026-09-14,17:21,Thirsk,17:21 THIRSK,Precious Spartan,4,7,False,Pass,99,0.0,False,True,False,pushed along,,Speed(pushed along),2026-09-14 12:33:55.067000
2026-09-14,17:21,Thirsk,17:21 THIRSK,Surprised,4,8,False,Pass,99,0.0,False,True,False,"headway, good headway",,"Speed(headway, good headway)",2026-09-14 12:33:55.067000
2026-09-14,17:21,Thirsk,17:21 THIRSK,The Childe Of Hale,4,9,False,Pass,99,0.0,False,True,False,"led, headway",,"Speed(led, headway)",2026-09-14 12:33:55.067000
2026-09-14,17:21,Thirsk,17:21 THIRSK,Camera Shy,0,10,False,Pass,99,0.0,True,True,False,"led, kept on, headway",,"Speed(led, kept on, headway), Discipline",2026-09-14 12:33:55.067000
2026-09-14,17:21,Thirsk,17:21 THIRSK,Jenni,0,11,False,Pass,99,0.0,True,True,False,pushed along,,"Speed(pushed along), Discipline",2026-09-14 12:33:55.070000
2026-09-14,17:21,Thirsk,17:21 THIRSK,Red Hat Eagle,0,12,False,Pass,99,0.0,True,True,False,"kept on, headway",,"Speed(kept on, headway), Discipline",2026-09-14 12:33:55.070000
2026-09-14,17:21,Thirsk,17:21 THIRSK,Honved,-2,13,False,Pass,99,0.0,True,False,False,,,Discipline,2026-09-14 12:33:55.070000
